arm,opponent,game_index,seat,outcome,end_reason,turns,candidate_prize_remaining,opponent_prize_remaining
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,227,second,loss,PRIZES,124,1,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,229,second,loss,PRIZES,94,5,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,228,first,loss,PRIZES,170,1,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,232,first,loss,PRIZES,158,2,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,231,second,loss,PRIZES,150,2,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,230,first,loss,PRIZES,178,1,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,235,second,win,PRIZES,134,0,1
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,233,second,loss,PRIZES,164,2,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,234,first,win,PRIZES,140,0,5
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,236,first,loss,PRIZES,128,3,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,238,first,loss,PRIZES,114,3,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,237,second,loss,PRIZES,154,2,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,241,second,win,NO_BENCH,17,5,6
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,239,second,loss,PRIZES,116,5,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,242,first,win,PRIZES,181,0,3
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,240,first,win,PRIZES,165,0,2
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,243,second,loss,PRIZES,122,2,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,244,first,loss,PRIZES,159,1,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,245,second,loss,PRIZES,112,4,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,247,second,win,PRIZES,124,0,6
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,246,first,win,PRIZES,146,0,2
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,249,second,win,NO_BENCH,24,5,6
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,248,first,win,PRIZES,137,0,2
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,250,first,win,PRIZES,167,0,1
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,251,second,win,PRIZES,161,0,5
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,253,second,loss,NO_BENCH,90,6,1
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,252,first,loss,PRIZES,168,1,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,254,first,loss,PRIZES,147,1,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,256,first,loss,PRIZES,132,2,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,255,second,win,PRIZES,147,0,6
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,257,second,loss,PRIZES,135,3,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,259,second,win,PRIZES,148,0,1
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,258,first,win,PRIZES,145,0,2
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,262,first,win,NO_BENCH,112,1,6
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,261,second,win,PRIZES,124,0,6
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,260,first,loss,PRIZES,137,3,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,264,first,loss,PRIZES,120,4,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,263,second,loss,PRIZES,120,2,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,265,second,loss,PRIZES,124,5,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,266,first,win,PRIZES,115,0,6
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,267,second,win,NO_BENCH,96,1,6
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,269,second,loss,NO_BENCH,40,6,5
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,270,first,win,PRIZES,136,0,6
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,268,first,loss,PRIZES,127,2,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,271,second,loss,PRIZES,129,3,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,273,second,win,PRIZES,121,0,4
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,274,first,loss,PRIZES,126,4,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,272,first,win,PRIZES,142,0,5
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,276,first,loss,PRIZES,118,4,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,275,second,loss,PRIZES,129,4,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,278,first,loss,PRIZES,127,3,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,277,second,loss,PRIZES,129,3,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,279,second,win,PRIZES,149,0,1
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,280,first,win,PRIZES,129,0,5
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,283,second,win,NO_BENCH,16,5,6
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,281,second,loss,PRIZES,130,5,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,282,first,loss,PRIZES,147,1,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,286,first,win,NO_BENCH,24,5,6
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,284,first,loss,PRIZES,104,3,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,285,second,loss,PRIZES,147,2,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,288,first,loss,PRIZES,162,1,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,289,second,loss,PRIZES,147,2,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,287,second,win,PRIZES,173,0,2
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,292,first,win,NO_BENCH,125,1,6
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,290,first,loss,PRIZES,153,3,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,294,first,loss,NO_BENCH,35,6,5
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,291,second,loss,PRIZES,145,1,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,295,second,loss,NO_BENCH,65,6,4
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,293,second,loss,PRIZES,127,4,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,296,first,loss,PRIZES,129,3,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,298,first,win,PRIZES,142,0,5
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,297,second,win,PRIZES,152,0,5
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,299,second,loss,PRIZES,147,2,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,301,second,loss,PRIZES,145,2,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,302,first,loss,NO_BENCH,62,6,3
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,300,first,loss,PRIZES,120,3,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,303,second,loss,PRIZES,164,1,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,305,second,loss,PRIZES,129,3,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,307,second,win,NO_BENCH,21,5,6
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,306,first,loss,PRIZES,144,4,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,304,first,loss,PRIZES,137,1,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,308,first,win,PRIZES,168,0,4
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,310,first,loss,PRIZES,122,4,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,309,second,loss,PRIZES,136,3,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,311,second,win,PRIZES,150,0,3
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,314,first,win,NO_BENCH,55,4,6
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,313,second,loss,PRIZES,134,2,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,312,first,win,PRIZES,140,0,3
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,315,second,loss,PRIZES,112,3,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,317,second,loss,PRIZES,111,3,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,316,first,loss,PRIZES,146,3,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,318,first,win,PRIZES,160,0,4
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,319,second,loss,PRIZES,144,3,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,320,first,loss,PRIZES,143,1,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,322,first,win,PRIZES,106,0,6
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,321,second,win,PRIZES,146,0,1
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,325,second,loss,PRIZES,99,5,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,323,second,loss,PRIZES,130,1,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,324,first,loss,PRIZES,124,2,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,326,first,loss,PRIZES,147,1,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,327,second,loss,PRIZES,107,2,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,328,first,loss,PRIZES,136,1,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,329,second,loss,PRIZES,170,1,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,331,second,loss,PRIZES,131,1,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,330,first,win,PRIZES,134,0,4
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,333,second,loss,PRIZES,131,5,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,332,first,loss,PRIZES,129,2,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,334,first,win,PRIZES,159,0,1
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,337,second,loss,NO_BENCH,69,6,3
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,335,second,win,PRIZES,136,0,3
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,336,first,win,PRIZES,153,0,1
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,338,first,loss,PRIZES,133,1,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,339,second,win,PRIZES,193,0,6
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,341,second,loss,PRIZES,131,4,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,342,first,win,PRIZES,170,0,4
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,340,first,loss,PRIZES,169,2,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,345,second,loss,PRIZES,124,5,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,343,second,win,PRIZES,146,0,1
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,344,first,win,PRIZES,146,0,1
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,347,second,loss,PRIZES,119,2,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,346,first,loss,PRIZES,134,3,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,348,first,loss,PRIZES,129,2,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,351,second,win,NO_BENCH,40,4,6
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,349,second,win,PRIZES,116,0,6
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,353,second,win,NO_BENCH,23,5,6
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,350,first,win,PRIZES,151,0,2
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,354,first,loss,PRIZES,142,2,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,356,first,win,NO_BENCH,105,1,6
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,352,first,win,PRIZES,161,0,5
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,355,second,win,PRIZES,142,0,6
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,358,first,win,PRIZES,145,0,2
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,359,second,loss,PRIZES,142,3,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,357,second,loss,PRIZES,174,1,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,360,first,win,PRIZES,148,0,2
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,362,first,loss,PRIZES,136,1,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,361,second,loss,PRIZES,159,2,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,363,second,loss,PRIZES,82,6,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,364,first,loss,PRIZES,123,4,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,366,first,loss,PRIZES,153,1,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,365,second,loss,PRIZES,100,5,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,367,second,loss,PRIZES,98,5,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,368,first,loss,PRIZES,141,3,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,369,second,win,PRIZES,188,0,4
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,370,first,loss,PRIZES,145,1,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,373,second,loss,PRIZES,110,3,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,371,second,win,PRIZES,162,0,1
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,372,first,loss,PRIZES,172,1,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,375,second,loss,PRIZES,149,1,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,374,first,loss,PRIZES,142,2,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,377,second,loss,PRIZES,104,5,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,376,first,loss,PRIZES,131,2,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,378,first,loss,PRIZES,110,4,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,380,first,win,PRIZES,148,0,6
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,379,second,win,DECKOUT,173,1,1
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,381,second,win,PRIZES,126,0,6
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,382,first,win,PRIZES,186,0,2
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,383,second,win,PRIZES,130,0,6
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,386,first,win,NO_BENCH,85,3,6
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,384,first,loss,PRIZES,131,4,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,387,second,loss,PRIZES,120,3,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,385,second,loss,PRIZES,140,1,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,390,first,loss,PRIZES,137,1,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,388,first,loss,PRIZES,140,3,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,389,second,loss,PRIZES,106,5,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,393,second,win,PRIZES,107,0,2
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,391,second,loss,PRIZES,132,2,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,392,first,loss,PRIZES,132,3,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,394,first,loss,NO_BENCH,84,5,3
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,396,first,loss,PRIZES,134,2,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,395,second,loss,PRIZES,143,4,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,397,second,loss,PRIZES,147,2,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,398,first,win,PRIZES,155,0,5
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,399,second,loss,PRIZES,172,2,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,400,first,loss,PRIZES,146,2,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,401,second,win,PRIZES,112,0,6
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,402,first,win,NO_BENCH,101,2,5
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,403,second,loss,PRIZES,172,2,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,404,first,loss,PRIZES,117,3,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,405,second,win,PRIZES,146,0,2
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,406,first,loss,PRIZES,145,1,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,407,second,loss,PRIZES,131,2,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,408,first,loss,PRIZES,89,4,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,409,second,loss,PRIZES,134,3,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,410,first,loss,PRIZES,152,1,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,411,second,loss,PRIZES,118,4,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,413,second,loss,PRIZES,117,2,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,412,first,win,PRIZES,144,0,2
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,416,first,loss,PRIZES,138,2,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,415,second,win,PRIZES,134,0,5
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,414,first,win,PRIZES,155,0,3
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,419,second,win,NO_BENCH,24,5,6
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,417,second,loss,PRIZES,133,2,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,418,first,loss,PRIZES,134,3,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,421,second,loss,PRIZES,113,3,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,422,first,win,PRIZES,140,0,4
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,420,first,loss,PRIZES,124,4,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,423,second,loss,NO_BENCH,63,6,3
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,425,second,win,PRIZES,146,0,3
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,424,first,win,PRIZES,153,0,6
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,428,first,win,PRIZES,130,0,6
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,427,second,win,PRIZES,139,0,5
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,426,first,loss,PRIZES,167,1,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,429,second,loss,PRIZES,152,1,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,430,first,loss,PRIZES,135,3,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,431,second,loss,PRIZES,147,1,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,433,second,win,NO_BENCH,22,5,6
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,432,first,win,PRIZES,139,0,5
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,435,second,win,PRIZES,134,0,5
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,434,first,loss,NO_BENCH,69,6,2
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,436,first,loss,PRIZES,148,3,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,437,second,loss,PRIZES,139,2,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,438,first,loss,PRIZES,107,2,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,439,second,loss,PRIZES,123,4,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,440,first,win,DECKOUT,160,1,2
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,441,second,loss,PRIZES,94,5,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,443,second,loss,PRIZES,150,1,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,444,first,loss,PRIZES,124,3,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,445,second,loss,PRIZES,120,5,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,442,first,win,PRIZES,191,0,1
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,446,first,loss,PRIZES,129,3,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,448,first,loss,PRIZES,120,4,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,447,second,loss,PRIZES,152,2,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,451,second,win,NO_BENCH,82,3,6
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,449,second,loss,PRIZES,136,2,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,450,first,loss,PRIZES,90,6,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,453,second,loss,PRIZES,108,2,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,452,first,loss,PRIZES,150,2,0
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,455,second,win,PRIZES,140,0,3
BASELINE,tb_567ea9be_llccqq624_ptcg-alakazam-marniebelief-0723-a,456,first,loss,PRIZES,96,3,0
