opponent,arm,game_index,seat,outcome
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,304,first,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,305,second,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,306,first,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,307,second,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,308,first,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,309,second,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,310,first,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,311,second,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,312,first,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,313,second,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,314,first,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,315,second,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,316,first,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,317,second,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,318,first,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,319,second,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,320,first,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,321,second,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,322,first,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,323,second,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,324,first,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,325,second,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,326,first,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,327,second,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,328,first,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,329,second,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,330,first,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,331,second,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,332,first,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,333,second,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,334,first,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,335,second,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,336,first,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,337,second,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,338,first,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,339,second,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,340,first,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,341,second,draw
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,342,first,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,343,second,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,344,first,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,345,second,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,346,first,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,347,second,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,348,first,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,349,second,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,350,first,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,351,second,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,352,first,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,353,second,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,354,first,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,355,second,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,356,first,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,357,second,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,358,first,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,359,second,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,360,first,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,361,second,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,362,first,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,363,second,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,364,first,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,365,second,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,366,first,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,367,second,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,368,first,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,369,second,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,370,first,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,371,second,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,372,first,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,373,second,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,374,first,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,375,second,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,376,first,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,377,second,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,378,first,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,379,second,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,380,first,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,381,second,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,382,first,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,383,second,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,384,first,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,385,second,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,386,first,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,387,second,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,388,first,draw
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,389,second,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,390,first,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,391,second,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,392,first,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,393,second,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,394,first,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,395,second,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,396,first,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,397,second,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,398,first,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,399,second,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,400,first,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,401,second,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,402,first,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,403,second,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,404,first,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,405,second,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,406,first,draw
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,407,second,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,408,first,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,409,second,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,410,first,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,411,second,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,412,first,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,413,second,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,414,first,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,415,second,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,416,first,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,417,second,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,418,first,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,419,second,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,420,first,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,421,second,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,422,first,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,423,second,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,424,first,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,425,second,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,426,first,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,427,second,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,428,first,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,429,second,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,430,first,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,431,second,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,432,first,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,433,second,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,434,first,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,435,second,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,436,first,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,437,second,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,438,first,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,439,second,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,440,first,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,441,second,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,442,first,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,443,second,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,444,first,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,445,second,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,446,first,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,447,second,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,448,first,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,449,second,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,450,first,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,451,second,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,452,first,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,453,second,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,454,first,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,455,second,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,456,first,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,457,second,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,458,first,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,459,second,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,460,first,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,461,second,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,462,first,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,463,second,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,464,first,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,465,second,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,466,first,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,467,second,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,468,first,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,469,second,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,470,first,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,471,second,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,472,first,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,473,second,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,474,first,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,475,second,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,476,first,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,477,second,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,478,first,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,479,second,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,480,first,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,481,second,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,482,first,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,483,second,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,484,first,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,485,second,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,486,first,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,487,second,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,488,first,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,489,second,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,490,first,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,491,second,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,492,first,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,493,second,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,494,first,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,495,second,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,496,first,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,497,second,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,498,first,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,499,second,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,500,first,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,501,second,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,502,first,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,503,second,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,504,first,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,505,second,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,506,first,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,507,second,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,508,first,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,509,second,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,510,first,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,511,second,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,512,first,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,513,second,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,514,first,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,515,second,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,516,first,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,517,second,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,518,first,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,519,second,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,520,first,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,521,second,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,522,first,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,523,second,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,524,first,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,525,second,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,526,first,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,527,second,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,528,first,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,529,second,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,530,first,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,531,second,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,532,first,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,533,second,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,534,first,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,535,second,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,536,first,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,537,second,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,538,first,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,539,second,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,540,first,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,541,second,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,542,first,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,543,second,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,544,first,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,545,second,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,546,first,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,547,second,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,548,first,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,549,second,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,550,first,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,551,second,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,552,first,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,553,second,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,554,first,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,555,second,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,556,first,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,557,second,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,558,first,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,559,second,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,560,first,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,561,second,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,562,first,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,563,second,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,564,first,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,565,second,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,566,first,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,567,second,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,568,first,win
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,569,second,loss
tb_c61e540b_tetsutani_grimmsnarl-ex-damage-transfer-control,OFF,570,first,win
